pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
022,1009,0.347474691049634,0.18115038060853614,0.6349239178249209,0.22923985209975578,0.7741244818464884,0.22286451676985689,0.6409001103345786,0.22166538599754174,0.558764922328225,0.202855667340754,0.4770711814221674,1.0270723434813598,1.4078588403611334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12B,A,2.0,2_5,A,12.0,,12B,,,,1108247,1108607,360,B,3.0,3_4,B,12.0,,,12B,,,1360145,1360485,340,"En dan aan z'n andere aan de andere kant, die neus, er zat zo'n doorn in.",,"And then on his other on the other side, that nose, there was such a thorn in it.",,12B-REP,,,,True,,Dit is ehm de pot met de neus of oor,,This is um the pot with the nose or ear,,,12B,,True,1108247.0,1108607.0,360.0,1360145.0,1360485.0,340.0,left,left,left
022,1010,0.2973413022372107,0.3104202959364401,0.9944740724521849,0.4777727217233924,1.16846500646619,0.22247380497896305,0.648478741139097,0.18469004530653507,0.5564984320855191,0.18110175293034073,0.4671914909177118,0.4608330329825227,2.60544360557927,0.7809320056804506,1.0475307343679725,0.6006142628594014,0.5275513598184696,0.43584001721076426,2.628757675752382,0.10879866841799564,0.33259559885192747,0.22517798017424917,0.20454417857236515,0.1616698090985868,0.7512615783081402,12C,A,2.0,2_5,A,12.0,,12C,,,,1111911,1113611,1700,B,3.0,3_4,B,12.0,,,12C,,,1360869,1361109,240,"En dan aan z'n andere aan de andere kant, die neus, er zat zo'n doorn in.",,"And then on his other on the other side, that nose, there was such a thorn in it.",,,12C,,,True,,met een trompet dat eruit komt,,with a trumpet coming out,,,12C,,True,1111911.0,1113611.0,1700.0,1360824.0,1361154.0,330.0,right,left,right_left
022,1011,0.39049506572569526,0.07991419586983216,0.3190570477858318,0.19145577064033556,0.38371547891391383,0.18342089937121922,0.20994956624594324,0.19881876227353898,0.1829424261100411,0.22505747668910742,0.20068651647126545,1.1837947973505374,1.3271278509867765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,B,2.0,2_6,B,13.0,,,13A,,,1121598,1122378,780,A,3.0,3_15,A,13.0,,13A,,,,1538996,1539336,340,,Dit is die met de kraaltjes als oren,,This is the one with the beads as ears,,,13A,13A,True,"Oké, dit is die pot met die kraaltjes",,"Okay, this is that jar with the beads",,13A-REP,13A-REP,,,True,1121598.0,1122378.0,780.0,1538996.0,1539336.0,340.0,both,both,both
022,1012,0.4386560414715417,0.53862620337977,0.5418054408028199,0.4466843689194119,0.24119147720783643,0.4050222134040563,0.5159484426923088,0.3736103260040062,0.5103449844461975,0.34040639866111666,0.41063986574570155,1.144303508882804,0.4120060379343862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13B,B,2.0,2_6,B,13.0,,,13B,,,1123868,1125901,2033,A,3.0,3_15,A,13.0,,13B,,,,1542176,1542716,540,,en dan zo'n ronde cirkel aan de voorkant.,,And then such a round circle on the front.,,,,13B,True,en dat omgekeerde vraagwolkje,,and that reverse question cloud,,,13B,,,True,1123868.0,1125901.0,2033.0,1542176.0,1542716.0,540.0,right,right,right
022,1013,0.6109426838187355,0.4536076210158751,0.43048773060577716,0.7105293343617352,0.7831285899736443,0.6518312115581987,0.29056129201581354,0.4471890363555,0.18204033263194003,0.2714500353286964,0.07086190145717364,0.9537288261216541,1.9085762562280646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16B,A,2.0,2_7,A,16.0,,16B,,,,1150016,1150996,980,B,3.0,3_16,B,16.0,,,16B,,,1554340,1554636,296,met zeg maar zo'n vierkant en die wordt dan steeds groter.,,with say a square like this and it gets bigger and bigger.,,,16B,,,True,,met de kubus die steeds groter wordt,,with the cube getting bigger and bigger,,,,16B,True,1150016.0,1150996.0,980.0,1554323.0,1554653.0,330.0,right,right,right
022,1014,0.3932737698127136,0.31799947659525923,0.038158024041168706,0.30432147414223093,0.16131364565821799,0.27030728137590354,0.35876433112954553,0.2831387376839238,0.09121829716325769,0.2249300479603759,0.0258341474066785,0.9480596947462788,1.6843541734774132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15A,B,2.0,2_8,B,15.0,,,15A,,,1164316,1165236,920,A,3.0,3_7,A,15.0,,15A,,,,1400162,1400822,660,,met de twee uitstekseltjes bovenop,,with the two protrusions on top,,,,15A,True,En twee van die sprietjes bovenop en zo'n plateau.,,And two of those sprites on top and such a platform.,,,15A,,,True,1164316.0,1165236.0,920.0,1400162.0,1400822.0,660.0,right,right,right
022,1015,0.46215348562659336,0.2866118591540913,0.1321081447544541,0.37599754625518944,0.19946627562967098,0.3429599582096492,0.2652427634101736,0.30960292154668334,0.25430792353049886,0.27479502881613005,0.33052411250832475,1.041310289517592,1.7329150041866626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15C,B,2.0,2_8,B,15.0,,,15C,,,1168833,1169073,240,A,3.0,3_7,A,15.0,,15C,,,,1401458,1402038,580,,en het platform dat er dwars doorheen gaat.,,and the platform that goes right through it.,,,15C,15C,True,En twee van die sprietjes bovenop en zo'n plateau.,,And two of those sprites on top and such a platform.,,15C,15C,,,True,1168788.0,1169118.0,330.0,1401458.0,1402038.0,580.0,both,both,both
022,1016,0.23864482436434398,0.13453623195222641,0.18604363262307322,0.07040750828371956,0.2626479485564851,0.15634599161901655,0.21586002574077598,0.39865364283862315,0.2454074944795068,0.4344086568365227,0.24909253468035095,0.22623440315593224,0.2840998216058952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,A,2.0,2_9,A,8.0,,08B,,,,1184696,1185456,760,B,3.0,3_14,B,8.0,,,08B,,,1524503,1524743,240,"en dan, ja, met die twee uitsteeksels van boven.",,"And then, yes, with those two protrusions from the top.",,08B,08B,,,True,,Met die dingetjes die zo uitsteken,,With those little things sticking out like that,,,08B,08B,True,1184696.0,1185456.0,760.0,1524458.0,1524788.0,330.0,both,both,both
022,1017,0.37713522576059794,0.8273711460837476,0.11555123350416051,1.287614347055156,0.09223684487476742,1.225762679786408,0.08597181838299137,1.1279496319437161,0.4044726972924764,0.9659651250822838,0.4042862273107225,4.9534761832995455,1.1602925331984697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04A,A,2.0,2_11,A,4.0,,04A,,,,1220116,1220496,380,B,3.0,3_8,B,4.0,,,04A,,,1410692,1410852,160,Bovenop had hij zo'n punthoed die was afgesneden.,,On top he had one of those pointy hats that had been cut off.,,,04A,,,True,,"Dit is de jarige Job, maar dan met de afgesneden hoed",,"This is the birthday boy Job, but with the hat cut off",,,,04A,True,1220116.0,1220496.0,380.0,1410607.0,1410937.0,330.0,right,right,right
022,1018,0.435484783349827,0.1893020699920014,0.6056297587874924,0.26751637519528026,0.4414586608621628,0.24080193918486917,0.3296170243698263,0.23620634929897275,0.2744314057477882,0.23414274881545677,0.22921744584631631,1.2858610530807206,0.5430835951976024,0.3690405475419825,0.29719455565233516,0.24117844701017901,0.22798268010891126,0.21395667893901682,1.2543540946939542,0.4461994199445748,0.3237984143624561,0.28844281853798226,0.24099876101839215,0.1985576578087727,1.1149116284267842,09C,B,2.0,2_12,B,9.0,,,09C,,,1243976,1244176,200,A,3.0,3_3,A,9.0,,09C,,,,1347499,1347979,480,,en eh een handvat en een dingetje onderin zodat het niet omvalt.,,And um a handle and a thingy at the bottom so it doesn't fall over.,,,09C,,True,Dit is weer het theekoepje,,This is the teacup again,,,09C,,,True,1243911.0,1244241.0,330.0,1347499.0,1347979.0,480.0,right,left,right_left
022,1019,0.22084369808611953,0.08775132078100452,0.1255575643488673,0.06497208064934466,0.18394867195235506,0.10113561122939578,0.25590267556893387,0.11366504045631627,0.282633794610126,0.09789498366884403,0.23817898300576715,0.46196371580710394,0.6365199349553756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A+10B,A,2.0,2_13,A,10.0,,10A+10B,,10E+10F,,1260156,1261596,1440,B,3.0,3_10,B,10.0,,,10A+10B,,10E+10F,1460951,1462451,1500,"Ja, dit is dat kopje dat aan twee kanten die uitsteeksels heeft,",,"Yes, this is that cup that has those protrusions on two sides,",,10E+10F,10A+10B,,,True,,Eh dit is de pot in een spagaat,,Um this is the pot in a split,,,10E+10F,10A+10B,True,1260156.0,1261596.0,1440.0,1460951.0,1462451.0,1500.0,both,both,both
022,1020,0.22084369808611953,0.08775132078100452,0.1255575643488673,0.06497208064934466,0.18394867195235506,0.10113561122939578,0.25590267556893387,0.11366504045631627,0.282633794610126,0.09789498366884403,0.23817898300576715,0.46196371580710394,0.6365199349553756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E+10F,A,2.0,2_13,A,10.0,,10A+10B,,10E+10F,,1260156,1261596,1440,B,3.0,3_10,B,10.0,,,10A+10B,,10E+10F,1460951,1462451,1500,"Ja, dit is dat kopje dat aan twee kanten die uitsteeksels heeft,",,"Yes, this is that cup that has those protrusions on two sides,",,10E+10F,10A+10B,,,True,,Eh dit is de pot in een spagaat,,Um this is the pot in a split,,,10E+10F,10A+10B,True,1260156.0,1261596.0,1440.0,1460951.0,1462451.0,1500.0,both,both,both
022,1021,0.1016738091589508,0.4814196448131246,0.10682577211654803,0.6513691578463568,0.07549685413611626,0.49886325982225227,0.045108220572903035,0.4358985418311221,0.03037457702920263,0.38113206300212477,0.07339207469534648,2.0169265468063764,0.2788453564035884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05A,B,2.0,2_14,B,5.0,,,05A,,,1280884,1281264,380,A,2.0,2_14,B,5.0,,05A,,,,1287777,1288637,860,,met de staaf op de bovenkant die er zo recht doorheen gaat.,,with the rod on the top going straight through like this.,,,,05A,True,"Oh ja, ja, met zo'n blok bovenop, met dat kapsel.",,"Oh yes, yes, with one of those blocks on top, with that haircut.",,,05A,,,True,1280884.0,1281264.0,380.0,1287777.0,1288637.0,860.0,right,right,right
022,1022,0.254529558630183,0.13783640404511144,0.12446231314414201,0.24970853905263973,0.06920736943782957,0.17112815122112018,0.2686685785496677,0.12180637097819692,0.30505264275019744,0.1003848161270143,0.19582486030428586,0.19076233271496826,0.5639615875949756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05B,B,2.0,2_14,B,5.0,,,05B,,,1283142,1284062,920,A,3.0,3_13,A,5.0,,05B,,,,1513416,1513756,340,,En een neusje met nog een staafje dat zo omhoog gaat.,,And a nose with another rod going up like this.,,,,05B,True,en zo'n neus die vreemd is.,,And such a nose that is strange.,,,05B-REP,,,True,1283142.0,1284062.0,920.0,1513416.0,1513756.0,340.0,right,right,right
022,1023,0.13480430062746027,0.11454050835696349,0.45995029977780677,0.0946134376490931,0.4616386218900872,0.09250186541404304,0.3656107482311706,0.1503345490114711,0.2760080430570578,0.17888143667341866,0.19197570761792349,0.17795400665977218,0.14951993848402215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12B,B,3.0,3_4,B,12.0,,,12B,,,1360145,1360485,340,A,4.0,4_15,A,12.0,,12B,,,,1716714,1717114,400,,Dit is ehm de pot met de neus of oor,,This is um the pot with the nose or ear,,,12B,,True,Dit is (?) de pot met het dienblad en in de andere kant zo'n doorn.,,This is (?) the pot with the tray and in the other side such a thorn.,,12B,,,,True,1360145.0,1360485.0,340.0,1716714.0,1717114.0,400.0,left,left,left
022,1024,0.6636641159794915,0.5138391282319889,1.0073554148822077,0.8218081464924213,1.09052400704463,0.39891760299687223,0.5822788131088322,0.3276684021708326,0.47737397339982685,0.34200826992964833,0.3780065674838046,0.7841832771282778,2.404206462627368,0.022840994035318606,0.17827635107047493,0.23719193885658685,0.23274076567282828,0.18046466106224093,0.3848484320595844,0.49647501802503,0.6973258214900241,0.2738714847492127,0.21457480983989494,0.15545434231440597,2.144283219458381,12C,B,3.0,3_4,B,12.0,,,12C,,,1360869,1361109,240,A,4.0,4_15,A,12.0,,12C,,,,1717596,1718576,980,,met een trompet dat eruit komt,,with a trumpet coming out,,,12C,,True,Dit is (?) de pot met het dienblad en in de andere kant zo'n doorn.,,This is (?) the pot with the tray and in the other side such a thorn.,,,12C,,,True,1360824.0,1361154.0,330.0,1717596.0,1718576.0,980.0,right,left,right_left
022,1025,0.42161820775088393,0.5665265008972938,0.2071456303982938,0.7229479682001452,0.3182754860383027,0.6322551211767672,0.2759479637784649,0.5471232585200059,0.1925136822153621,0.4326652141009418,0.10601689124169011,0.06987023438344377,1.4298095928331898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12A,B,3.0,3_4,B,12.0,,,12A,,,1362636,1363469,833,A,4.0,4_15,A,12.0,,12A,,,,1714952,1715592,640,,en het ronde dienblad in de andere hand.,,and the round tray in the other hand.,,,,12A,True,Dit is (?) de pot met het dienblad en in de andere kant zo'n doorn.,,This is (?) the pot with the tray and in the other side such a thorn.,,,12A,,,True,1362636.0,1363469.0,833.0,1714952.0,1715592.0,640.0,right,right,right
022,1026,0.6583789984540469,0.7259630917349275,0.6868699604866475,0.914775872953425,0.6720667989104473,0.9270547224786895,0.5667818698102094,0.8137747352367392,0.5663300294431651,0.5960870050897288,0.4807467687845706,0.33258052329035787,0.6175166032296554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,A,3.0,3_5,A,7.0,,07B,,,,1377505,1377645,140,B,4.0,4_4,B,7.0,,,07B,,,1601790,1602100,310,"Ja, dit is de pot die een hangende bank heeft met zo'n schoteltje erop.",,"Yes, this is the pot that has a hanging bench with one of those saucers on it.",,,07B,,,True,,Dit is de zwevende tafel met het schaaltje erop.,,This is the floating table with the bowl on top.,,,07B,07B,True,1377410.0,1377740.0,330.0,1601780.0,1602110.0,330.0,right,both,both
022,1027,0.5018271155075055,0.39770433424517965,0.18886638913755283,0.4297269632209142,0.21221252931998258,0.4074974599982481,0.3893627056065352,0.3566038233271178,0.27805336579953815,0.24407911005566787,0.20448818620009518,1.0336624439495006,1.7379795169813295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15A,A,3.0,3_7,A,15.0,,15A,,,,1400162,1400822,660,B,4.0,4_6,B,15.0,,,15A,,,1622196,1622416,220,En twee van die sprietjes bovenop en zo'n plateau.,,And two of those sprites on top and such a platform.,,,15A,,,True,,en de twee sprietjes die uitsteken.,,And the two sprites sticking out.,,,,15A,True,1400162.0,1400822.0,660.0,1622141.0,1622471.0,330.0,right,right,right
022,1028,0.4013606346706998,0.15188648137165828,0.08528956884678876,0.32759910940952547,0.19300725148660855,0.4104722300781183,0.13467789953602233,0.42961981440223834,0.13034366848356643,0.43294164643312893,0.049605020418173496,0.8370742948494692,1.6338106307331002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15C,A,3.0,3_7,A,15.0,,15C,,,,1401458,1402038,580,B,4.0,4_6,B,15.0,,,15C,,,1620255,1620595,340,En twee van die sprietjes bovenop en zo'n plateau.,,And two of those sprites on top and such a platform.,,15C,15C,,,True,,met de plateau die door de pot heen gaat,,with the tray going through the pot,,,,15C,True,1401458.0,1402038.0,580.0,1620255.0,1620595.0,340.0,both,right,both
022,1029,0.32801324623019207,0.17947978761594965,0.21008509995977392,0.19723680897828633,0.3143074664145934,0.16611144753712023,0.3676277975046397,0.14365656606323807,0.37003612935739033,0.1062989958528395,0.30554650050969306,0.9274281123983599,0.6483442425704204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A+10B,B,3.0,3_10,B,10.0,,,10A+10B,,10E+10F,1460951,1462451,1500,A,4.0,4_7,A,10.0,,10A+10B,,10E+10F,,1631460,1632940,1480,,Eh dit is de pot in een spagaat,,Um this is the pot in a split,,,10E+10F,10A+10B,True,Dit is de pot die in een spagaat staat met een zonnepaneel van achter.,,This is the pot split with a solar panel from behind.,,10E+10F,10A+10B,,,True,1460951.0,1462451.0,1500.0,1631460.0,1632940.0,1480.0,both,both,both
022,1030,0.32801324623019207,0.17947978761594965,0.21008509995977392,0.19723680897828633,0.3143074664145934,0.16611144753712023,0.3676277975046397,0.14365656606323807,0.37003612935739033,0.1062989958528395,0.30554650050969306,0.9274281123983599,0.6483442425704204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E+10F,B,3.0,3_10,B,10.0,,,10A+10B,,10E+10F,1460951,1462451,1500,A,4.0,4_7,A,10.0,,10A+10B,,10E+10F,,1631460,1632940,1480,,Eh dit is de pot in een spagaat,,Um this is the pot in a split,,,10E+10F,10A+10B,True,Dit is de pot die in een spagaat staat met een zonnepaneel van achter.,,This is the pot split with a solar panel from behind.,,10E+10F,10A+10B,,,True,1460951.0,1462451.0,1500.0,1631460.0,1632940.0,1480.0,both,both,both
022,1031,1.0492107043520131,0.16732866283409495,0.3880316084570313,0.1284698566806418,1.11708767576833,0.16624566469441146,1.2237760317074495,0.04432421331359592,1.110003333814585,0.09313101015129216,0.9049236190416211,3.5477242861682936,3.699482489592813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,A,3.0,3_11,A,11.0,,11A,,11D,,1475684,1475864,180,B,6.0,6_4,B,11.0,,,11D,,,1920264,1920604,340,en twee sprieten van boven waarvan één lijkt op een citroen ding en de andere op een meetlint.,,"and two sprites from above, one of which looks like a lemon thing and the other like a tape measure.",,11D-REP,11A,,,True,,en de citrus ding op zijn hoofd.,,And the citrus thing on his head.,,,11D,11D,True,1475609.0,1475939.0,330.0,1920264.0,1920604.0,340.0,both,both,both
022,1032,0.4637492638694516,0.6688174151571256,0.23917278395896047,0.7642514990238427,0.25139398001665325,0.41789529556075583,0.3059731260739248,0.33774672125680255,0.2530930107453436,0.2731411857046585,0.15629613292928712,0.9428041838241638,1.57656654949254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11A,A,3.0,3_11,A,11.0,,11A,,,,1479792,1479992,200,B,4.0,4_8,B,11.0,,,11A,,,1640889,1641069,180,en twee sprieten van boven waarvan één lijkt op een citroen ding en de andere op een meetlint.,,"and two sprites from above, one of which looks like a lemon thing and the other like a tape measure.",,,11A,,,True,,met de meetlint,,with the tape measure,,,,11A,True,1479727.0,1480057.0,330.0,1640814.0,1641144.0,330.0,right,right,right
022,1033,1.0567301917034522,0.32951565547201406,0.7431654148914575,0.4859689561189223,1.050638346331265,0.3577713334140449,0.6798139904421563,0.3438975419265197,0.5654501157629332,0.33746938122444203,0.4873110807844015,1.2929673338280632,2.814002202008499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11C,A,3.0,3_11,A,11.0,,11C,,,,1482491,1483651,1160,B,4.0,4_8,B,11.0,,,11C,,,1646104,1646264,160,En aan de ande- aan de ene kant heeft hij zo'n s- driehoekige staaf.,,And on the other- on one side it has one of those s- triangular bars.,,,11C-REP,,,True,,En de driehoek oor.,,And the triangle ear.,,,,11C,True,1482491.0,1483651.0,1160.0,1646019.0,1646349.0,330.0,right,right,right
022,1034,1.0768485948821322,0.31551715427519456,0.8498247167567702,0.9899491296389089,1.4299722853664076,0.9204999431754514,1.3616459602077018,0.6073002853057529,1.2526611027333094,0.5185571360899379,1.0053968932490969,1.7650195367634036,1.905838995023652,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13B+13C,A,3.0,3_15,A,13.0,,13B+13C,,,,1543193,1543493,300,B,4.0,4_2,B,13.0,,,13B+13C,,,1581165,1581365,200,en dat omgekeerde vraagwolkje,,and that reverse question cloud,,13B+13C,13B+13C,,,True,,Dit is de de kraaltjes met het omgekeerde vraagwolkje.,,This is the bead with the reverse question cloud.,,,,13B+13C,True,1543178.0,1543508.0,330.0,1581100.0,1581430.0,330.0,both,right,both
022,1035,0.5423221395931231,0.5029030489847655,0.5091050926680674,0.6627992415351461,0.6659074830294854,0.6512913348889865,0.20129679787939558,0.4674222371304617,0.1352960997187078,0.3444997543737026,0.1261724752777202,0.7743146721862276,1.4668574374448107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16B,B,3.0,3_16,B,16.0,,,16B,,,1554340,1554636,296,A,4.0,4_9,A,16.0,,16B,,,,1658719,1658959,240,,met de kubus die steeds groter wordt,,with the cube getting bigger and bigger,,,,16B,True,en die vierkanten die steeds groter worden.,,And those squares getting bigger and bigger.,,16B,16B,,,True,1554323.0,1554653.0,330.0,1658674.0,1659004.0,330.0,both,right,both
022,1036,0.7242956543430141,0.8177022498217573,0.3222192853651333,1.4689363431028182,0.07230494951865081,0.7062823294120081,0.2185615446479826,0.6144457235379388,0.25925327172394325,1.0981619258497117,0.4088799665662331,2.4225225863426005,0.28227767622739103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16C,B,3.0,3_16,B,16.0,,,16C,,,1556453,1556834,381,A,6.0,6_5,A,16.0,,16A,,16C,,1931376,1931636,260,,en de bowlingpionnen,,and the bowling pawns,,,,16C,True,Dit is de pot met de twee bowlingstaven eruit,,This is the pot with the two bowling rods out of it,,16C-REP,16A,,,True,1556453.0,1556834.0,381.0,1931341.0,1931671.0,330.0,both,right,both
022,1037,0.7864065238094017,0.6228041907836814,0.26848425374050267,1.385559115159286,0.07367282592547117,0.8260173556720434,0.1777946953798575,0.7337955130494956,0.2603776271398722,0.7250095824026092,0.2944318758350663,3.076626401746867,0.992304848878067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,B,3.0,3_16,B,16.0,,,16A,,,1557550,1557770,220,A,6.0,6_5,A,16.0,,16A,,16C,,1931376,1931636,260,,en de bowlingpionnen,,and the bowling pawns,,,,16A,True,Dit is de pot met de twee bowlingstaven eruit,,This is the pot with the two bowling rods out of it,,16C-REP,16A,,,True,1557495.0,1557825.0,330.0,1931341.0,1931671.0,330.0,both,right,both
022,1038,0.44144916895626163,0.36505016645674754,0.33294950960193115,0.6466666292866863,0.1067140610654984,0.6472712112368382,0.04562800069055157,0.5840283602878517,0.12169820408703218,0.44095469084799055,0.22224466461393722,1.319249336252551,0.46493519304752373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13B+13C,B,4.0,4_2,B,13.0,,,13B+13C,,,1581165,1581365,200,A,5.0,5_5,A,13.0,,13B,,13B+13C,,1780580,1780900,320,,Dit is de de kraaltjes met het omgekeerde vraagwolkje.,,This is the bead with the reverse question cloud.,,,,13B+13C,True,En dat omgekeerde vraagwolkje.,,And that reverse question cloud.,,13B+13C,13B,,,True,1581100.0,1581430.0,330.0,1780575.0,1780905.0,330.0,both,right,both
022,1039,0.37091683254334795,0.6355819804997791,0.10990388222690217,0.38222942397884985,0.16908389381645259,0.4026874664848048,0.10137498202555456,0.5639916668081121,0.10964048057504167,0.43519987217788453,0.033899885823948143,0.9183645091958477,0.5890439469069988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07A,B,4.0,4_4,B,7.0,,,07A,,,1602750,1603210,460,A,5.0,5_13,A,7.0,,07A,,,,1850423,1850563,140,,Dit is de zwevende tafel met het schaaltje erop.,,This is the floating table with the bowl on top.,,,07A,07A,True,Dit is de hangende bank met het schaaltje.,,This is the hanging bench with the bowl.,,,07A,,,True,1602750.0,1603210.0,460.0,1850328.0,1850658.0,330.0,right,both,both
022,1040,0.36606974614419646,0.25653940791981394,0.5851750195372043,0.14254269883526444,0.5744734593755185,0.09407559921251706,0.48893054353945353,0.11686300698988335,0.3855390590138133,0.12471493054678592,0.26402188990950626,0.6253064439813991,0.734654894869198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15C,B,4.0,4_6,B,15.0,,,15C,,,1620255,1620595,340,A,5.0,5_7,A,15.0,,15C,,,,1803660,1803820,160,,met de plateau die door de pot heen gaat,,with the tray going through the pot,,,,15C,True,Dit is de glijbaan en springplank en twee sprietjes bovenop een plateau.,,This is the slide and springboard and two sprites on top of a platform.,,15C,15C,,,True,1620255.0,1620595.0,340.0,1803575.0,1803905.0,330.0,both,right,both
022,1041,0.26063495397394704,0.1674378351221454,0.09164192336016068,0.20036519299095656,0.039713905642180504,0.1492708058413669,0.09296640883852884,0.10511820011759031,0.3091280278964553,0.07322721128173248,0.20316150364445126,0.14148027186964152,0.8271979544619056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15A,B,4.0,4_6,B,15.0,,,15A,,,1622196,1622416,220,A,5.0,5_7,A,15.0,,15A,,,,1802503,1803123,620,,en de twee sprietjes die uitsteken.,,And the two sprites sticking out.,,,,15A,True,Dit is de glijbaan en springplank en twee sprietjes bovenop een plateau.,,This is the slide and springboard and two sprites on top of a platform.,,,15A,,,True,1622141.0,1622471.0,330.0,1802503.0,1803123.0,620.0,right,right,right
022,1042,0.4702386692333181,0.4726835748997599,0.5089002702681852,0.550976326593191,0.44242873139855965,0.45434026899568664,0.24190223427600946,0.41006417167173803,0.20204188041407298,0.39645167990132735,0.17422653736702387,1.6318814640821793,1.2519323616760576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11C,B,4.0,4_8,B,11.0,,,11C,,,1646104,1646264,160,A,5.0,5_1,A,11.0,,11C,,,,1736785,1737545,760,,En de driehoek oor.,,And the triangle ear.,,,,11C,True,En dan dat driehoekige oor.,,And then that triangular ear.,,,11C,,,True,1646019.0,1646349.0,330.0,1736785.0,1737545.0,760.0,right,right,right
022,1043,0.5975120566401151,0.5205359258764508,0.5257877453527254,0.5640606102013429,0.3630436785382583,0.5010874429737723,0.22631521617347317,0.48063579769622455,0.1522893461914305,0.3513773120763992,0.06018647671419922,2.014026554007382,1.4107985738797224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16B,A,4.0,4_9,A,16.0,,16B,,,,1658719,1658959,240,B,5.0,5_4,B,16.0,,,16B,,,1764650,1765110,460,en die vierkanten die steeds groter worden.,,And those squares getting bigger and bigger.,,16B,16B,,,True,,kubus die steeds groter wordt.,,cube that gets bigger and bigger.,,,16B,16B,True,1658674.0,1659004.0,330.0,1764650.0,1765110.0,460.0,both,both,both
